item_seq,item_name,ingr_code,ingr_name_ko,ingr_name_en,atc_code,synonyms,성상,의약품제형,색상앞,표시앞,표시뒤,severity_class,label_section,dili_status
197900277,게보린정(수출명:돌로린정),M040499,이소프로필안티피린,Acetaminophen/Anhydrous Caffeine/Isopropylantipyrine,N02BE51,"[""카페인무수물"", ""아세트아미노펜""]",홍색의정제,삼각형,분홍,GR,-,5.0,Warnings & precautions,vMost-DILI-concern
197900284,싸이메트정300밀리그람(시메티딘),M050857,시메티딘,Cimetidine,A02BA01,[],베이지색의정제,원형,노랑,CIMET300,-,2.0,Adverse reactions,vLess-DILI-concern
197900378,신일베타메타손정,M040218,베타메타손,Betamethasone,H02AB01,[],주황색의반원형정제,반원형,분홍,S.I,분할선,,No Match,vNo-Data
197900411,스파토민캡슐(디시클로민염산염),M256709,디시클로민염산염,Dicyclomine Hydrochloride,A03AA07,[],흰색의분말이든상·하미황색의경질캡슐제,장방형,노랑,CHO-ASPA,-,0.0,No match,vNo-DILI-concern
197900574,일동아목시실린수화물캡슐250밀리그램,M223098,아목시실린수화물,Amoxicillin Hydrate,J01CA04,[],백색-미백색의분말이들어있는상부는적색|하부는황색의경질캡슐제이다.,장방형,빨강,IDPAM250,-,,No Match,vNo-Data
197900575,슈다페드정(슈도에페드린염산염),M203364,슈도에페드린염산염,Pseudoephedrine Hydrochloride,R01BA02,[],흰색의원형정제,원형,하양,마크분할선SD분할선마크분할선SD,마크분할선SD분할선마크분할선SD,0.0,No match,vNo-DILI-concern
198000054,리포덱스정300밀리그람(리팜피신),M020042,리팜피신,Rifampicin,J04AB02,[],이약은냄새가거의없는연한적갈색의장방형제피정제이다,타원형,분홍,300,-,,No Match,vNo-Data
198000058,디페인정(디클로페낙나트륨),M050288,디클로페낙나트륨,Diclofenac Sodium,M01AB05,[],황색의장용피원형정제,원형,노랑,마크,-,8.0,Warnings & precautions,vMost-DILI-concern
198000105,국제독시사이클린하이클레이트수화물캡슐100밀리그램,M222960,독시사이클린하이클레이트수화물,Doxycycline Hyclate Hydrate,J01AA02,[],황색분말이들어있는상-흑색|하-백색의경질캅셀제,장방형,검정,KJKJDOXYDOXY,-,,No Match,vNo-Data
198000118,메가세프캡슐250밀리그램(세프라딘수화물),M223076,세프라딘수화물,Cefradine Hydrate,,[],백색의과립상분말이들어있는상.하주황색의경질캅셀제,장방형,주황,IDPMG250,-,,No Match,vNo-Data
198000119,메가세프캡슐500밀리그램(세프라딘수화물),M223076,세프라딘수화물,Cefradine Hydrate,,[],백색의과립상분말이들어있는상.하부적색의경질캅셀제,장방형,빨강,IDPMG500,-,,No Match,vNo-Data
198000151,베라드정(배농산급탕),M040006,감초,Poncirus Immature Fruit/Peony Root/Platycodon Root/Ginger/Jujube/Licorice,J01XX,"[""작약"", ""대추"", ""지실"", ""길경"", ""건강""]",회갈색의정제,장방형,노랑,BLD,-,,No Match,vNo-Data
198000158,곰실린캡슐(아목시실린수화물)(수출명:대웅아목시실린캡슐500밀리그램),M223098,아목시실린수화물,Amoxicillin Hydrate,J01CA04,[],내수용:상부는갈색|하부는적색의경질캅셀제다.수출용:상부는청색투명|하부는자주색투명의경질캅셀제이다.,장방형,갈색,D.WGCL500,-,,No Match,vNo-Data
198000160,대웅프리미돈정,M040736,프리미돈,Primidone,N03AA03,[],이약은백색정제이다.,원형,하양,I분할선I,-,0.0,No match,vNo-DILI-concern
198000170,포리부틴정(트리메부틴말레산염),M252787,트리메부틴말레산염,Trimebutine Maleate,A03AA05,[],흰색의원형정제,원형,하양,SAMIL분할선PB1,-,,No Match,vNo-Data
198000206,트렌탈서방정400(펜톡시필린),M051736,펜톡시필린,Pentoxifylline,C04AD03,[],장방형의흰색서방성필름코팅정.(수출용:장방형의분홍색서방성당의정),장방형,하양,ATA,-,5.0,Adverse reactions,Ambiguous-DILI-concern
198000234,이노푸릭스정(이노시플렉스),M051256,이노시플렉스,Inosiplex,,[],이약은백색또는유백색의정제이다,원형,하양,INOPLIX,분할선,,No Match,vNo-Data
198000246,아진탈정(군납명:아진타미드판크레아틴셀루라제정)(수출용),M226008,셀룰라제4000,Azintamide/Pancreatin/Cellulase 4000,,"[""췌장성효소"", ""아진타미드""]",등색의장용성당의정이다,원형,주황,AT,-,,No Match,vNo-Data
198000301,에필람정(발프로산나트륨),M070676,발프로산나트륨,Sodium Valproate,,[],황색의장용피정,원형,노랑,SJEP,-,,No Match,vNo-Data
198000304,뮤코론캡슐375밀리그램(카르보시스테인),M268097,카르보시스테인,Carbocisteine,R05CB03,[],상단녹색|하단흰색캡슐내의흰색분말임,장방형,초록,BKCMC,-,,No Match,vNo-Data
198000440,오로페롤연질캡슐100밀리그램(토코페롤아세테이트),M223240,토코페롤아세테이트,Tocopherol Acetate,A11HA03,[],미황색의액이든일면연노랑색|다른일면은초록색의연질캡슐제,타원형,초록,SIE,-,,No Match,vNo-Data
198000572,베노라제정(배농산급탕건조엑스),M086512,배농산급탕건조엑스,Baenongsangeubtang Dried Extract,J01XX,[],녹색의장방형필름코팅정제,장방형,초록,마크,마크2,,No Match,vNo-Data
198100012,헤르벤정(딜티아젬염산염),M222982,딜티아젬염산염,Diltiazem Hydrochloride,C08DB01,[],흰색의원형정제,원형,하양,HB,-,4.0,Warnings & precautions,vMost-DILI-concern
198100015,베자립정(베자피브레이트),M080268,베자피브레이트,Bezafibrate,C10AB02,[],이약은필림코팅한백색의원형정제이다.,원형,하양,BM,G6,,No Match,vNo-Data
198100078,바로론정(클로닉신리시네이트),M080375,클로닉신리시네이트,Clonixin Lysinate,M01AX,[],무미|무취의미백색내지미황색의원형제피정이다.,원형,하양,VLRKJ,-,,No Match,vNo-Data
198100081,트리세프캡슐(세프라딘수화물),M223076,세프라딘수화물,Cefradine Hydrate,J01DB09,[],백색또는미황색의결정성분말이들어있는상의:적자색|하의:회색캅셀제,장방형,빨강,TricefTricef,-,,No Match,vNo-Data
198100091,테프라정40밀리그램(프로프라놀롤염산염),M223316,프로프라놀롤염산염,Propranolol Hydrochloride,C07AA05,[],흰색의원형정제,원형,하양,마크분할선28,-,3.0,Warnings & precautions,Ambiguous-DILI-concern
198100103,아미로정(염산아미로라이드),M080372,염산아미로라이드,Amiloride Hydrochloride,C03DB01,[],미황색의원형정제.,원형,노랑,AM,마크,3.0,Adverse reactions,vLess-DILI-concern
198100119,우루사정100밀리그램(우르소데옥시콜산),M223167,우르소데옥시콜산,Ursodeoxycholic Acid,A05AA02,[],흰색의원형정제,원형,하양,UDCA,D분할선W,,No Match,vNo-Data
198100123,대웅세파록실캡슐(세파드록실수화물),M222858,세파드록실수화물,Cefadroxil Hydrate,J01DB05,[],흰색～황백색의결정성가루가들어있는상부녹색|하부연두색의경질캡슐제.,장방형,초록,DWBCFR500,-,,No Match,vNo-Data
198100126,베타록정(메토프롤롤타르타르산염),M258742,메토프롤롤타르타르산염,Metoprolol Tartrate,C07AB02,[],백색원형의정제.,원형,하양,A분할선mE,-,5.0,Adverse reactions,vLess-DILI-concern
198100242,보령듀리세프캡슐500밀리그램(세파드록실수화물),M222858,세파드록실수화물,Cefadroxil Hydrate,J01DB05,[],흰색-미황색의분말이충진된상부암적색|하부유백색의캡슐제,장방형,빨강,DuricefDuricef500500,-,,No Match,vNo-Data
198100257,페리돌정1.5밀리그램(할로페리돌),M040766,할로페리돌,Haloperidol,N05AD01,[],백색의원형정제임,원형,하양,PRD,1분할선5,,No Match,vNo-Data
198100341,유로세프캡슐500밀리그램(세파드록실수화물),M222858,세파드록실수화물,Cefadroxil Hydrate,J01DB05,[],흰색-황백색의결정성가루가들어있는상부:적갈색|하부:담백색의경질캡슐제,장방형,빨강,SKURO500,-,,No Match,vNo-Data
198100372,동인당아세피필린정250밀리그람(수출용)(수출명:에토피르정),M201110,아세피필린,Acepifylline,,[],백색의원형정제,원형,하양,DID,분할선,,No Match,vNo-Data
198100428,스파부틴정100밀리그램(트리메부틴말레산염),M252787,트리메부틴말레산염,Trimebutine Maleate,A03AA05,[],흰색의원형정제이다.,원형,하양,H분할선M,SPA,,No Match,vNo-Data
198100700,현대테놀민정(아테놀롤),M201140,아테놀롤,Atenolol,C07AB03,[],백색의원형의제피정이다.,원형,하양,TENORMIN50,-,4.0,Adverse reactions,vLess-DILI-concern
198200048,리포덱스정600밀리그람(리팜피신)/종근당리팜피신정600밀리그람(수출용),M020042,리팜피신,Rifampicin,J04AB02,[],국내시판용:이약은냄새가거의없는연한적갈색의장방형제피정제수출용:황백색의장방형당의정,타원형,주황,600,-,,No Match,vNo-Data
198200049,리포덱스정450밀리그람(리팜피신)/종근당리팜피신정450밀리그람(수출용),M020042,리팜피신,Rifampicin,J04AB02,[],국내시판용:이약은냄새가거의없는연한적갈색의장방형제피정제수출용:백색의장방형당의정,타원형,주황,450,-,,No Match,vNo-Data
198200066,릴렉시아정(클로르페네신카르바메이트),M223210,클로르페네신카르바메이트,Chlorphenesin Carbamate,M03BX,[],백색의원형정제,원형,하양,YUYU,RXA,,No Match,vNo-Data
198200117,트리티코정50밀리그람(트라조돈염산염),M246553,트라조돈염산염,Trazodone Hydrochloride,N06AX05,[],연한등색의원형제피정제,원형,분홍,TTCKJ,분할선,5.0,Adverse reactions,vLess-DILI-concern
198200118,트리티코정25밀리그람(트라조돈염산염),M246553,트라조돈염산염,Trazodone Hydrochloride,N06AX05,[],청색의원형제피정제이다,원형,청록,TTCKJ,-,5.0,Adverse reactions,vLess-DILI-concern
198200120,타라부틴정(트리메부틴말레산염)(수출명:뉴트리소젠정),M252787,트리메부틴말레산염,Trimebutine Maleate,A03AA05,[],흰색의원형정제,원형,하양,TB1KJ,-,,No Match,vNo-Data
198200131,후루테날캡슐(소브레롤),M080308,소브레롤,Sobrerol,,[],백색가루가들어있는상부는녹색|하부는연두색의경질캅셀제이다.,장방형,초록,IDFLT,-,,No Match,vNo-Data
198200157,제일스파게린정(플라복세이트염산염),M223319,플라복세이트염산염,Flavoxate Hydrochloride,,[],본품은백색의당의정이다.,원형,하양,JEILSG200,-,0.0,No match,vLess-DILI-concern
198200323,페리돌정5밀리그램(할로페리돌),M040766,할로페리돌,Haloperidol,N05AD01,[],연두색의원형정제,원형,연두,PRD,0분할선5,,No Match,vNo-Data
198200403,삼진히드랄라진염산염정,M223346,히드랄라진염산염,Hydralazine Hydrochloride,,[],청색의원형제피정제(수출용:흰색의원형제피정제),원형,파랑,SJ,-,3.0,Adverse reactions,vLess-DILI-concern
198200504,"베부틴정(트리메부틴말레산염)(수출용)(수출명:영일트리메부틴정,TRISPASMTab)",M252787,트리메부틴말레산염,Trimebutine Maleate,A03AA05,[],흰색의원형정제,원형,하양,YONGIL분할선TMB,-,,No Match,vNo-Data
198200559,하나디클로페낙나트륨정(수출용),M050288,디클로페낙나트륨,Diclofenac Sodium,M01AB05,[],황갈색의원형장용성제피정제이다.,원형,주황,25,-,8.0,Warnings & precautions,vMost-DILI-concern
198200707,오페릴50서방정(오르페나드린시트르산염50밀리그램),M266971,오르페나드린시트르산염,Orphenadrine Citrate,M03BC01,[],백색내지미백색의서방성원형정제,원형,하양,SHP,50,,No Match,vNo-Data
198200958,바이라미드캡슐100mg(리바비린),M070313,리바비린,Ribavirin,J05AP01,[],백색분말을함유한상부연한청색|하부백색의젤라틴캡슐,장방형,파랑,VRMVRM,-,7.0,Adverse reactions,vLess-DILI-concern
198300002,디스토시드정(프라지콴텔)군납명:프라지콴텔정,M080517,프라지콴텔,Praziquantel,P02BA01,[],백색-미황색의장방형제피정.,장방형,하양,S분할선P분할선P분할선C,분할선분할선분할선,3.0,Warnings & precautions,Ambiguous-DILI-concern
198300064,아나프록스정(나프록센나트륨),M070724,나프록센나트륨,Naproxen Sodium,M01AE02,[],청색의타원형필름코팅정제,타원형,파랑,ANA275,-,3.0,Warnings & precautions,vLess-DILI-concern
198300065,종근당아목시실린캡슐500밀리그램,M223098,아목시실린수화물,Amoxicillin Hydrate,J01CA04,[],백색내지황백색의결정성가루가들어있는상부는주홍색|하부는진한노란색의캡슐제,장방형,빨강,500500,-,,No Match,vNo-Data
198300091,유유크리드정(티클로피딘염산염),M223272,티클로피딘염산염,Ticlopidine Hydrochloride,B01AC05,[],백색의원형당의정|임상시험용:황색의원형필름코팅정,원형,하양,YCB,-,4.0,Warnings & precautions,vMost-DILI-concern
198300092,유유크리드정100mg(티클로피딘염산염),M223272,티클로피딘염산염,Ticlopidine Hydrochloride,B01AC05,[],백색원형당의정,원형,하양,YCA,-,4.0,Warnings & precautions,vMost-DILI-concern
198300096,리자벤캡슐(트라닐라스트),M101545,트라닐라스트,Tranilast,R06AX,[],담황색분말이들어있는상하단흰색의캡슐제,장방형,노랑,마크RZB,-,,No Match,vNo-Data
198300132,트리세프캡슐500밀리그람(세프라딘수화물),M223076,세프라딘수화물,Cefradine Hydrate,J01DB09,[],백색또는미황색의결정성분말이들어있는상하청색캅셀제,장방형,파랑,KJTricef500,-,,No Match,vNo-Data
198300142,알타민캡슐250밀리그램(디-페니실라민),M259811,디-페니실라민,D-Penicillamine,M01CC01,[],백색가루가들어있는상|하부백색경질캅셀제,장방형,하양,IDATM,-,,No Match,vNo-Data
198300146,알타민캡슐150밀리그램(디-페니실라민),M259811,디-페니실라민,D-Penicillamine,M01CC01,[],백색가루가들어있는상:등황색하:유백색경질캅셀제,장방형,주황,IDATM,-,,No Match,vNo-Data
198300174,셀트리온옥시메톨론정,M051171,옥시메톨론,Oxymetholone,A14AA05,[],흰색~유백색의원형정제,원형,하양,39분할선44,50,7.0,Box warning,vMost-DILI-concern
198300327,트리돌캡슐50mg(트라마돌염산염),M222893,트라마돌염산염,Tramadol Hydrochloride,N02AX02,[],백색내지미황색의미세한분말이충진된상:녹색|하:담황색경질캡슐,장방형,초록,YHTRD,-,7.0,Adverse reactions,vLess-DILI-concern
198300329,리팜핀정600미리그람(리팜피신),M020042,리팜피신,Rifampicin,,[],엷은주홍색장방형제피정,타원형,주황,YH,-,,No Match,vNo-Data
198300343,부루펜정400밀리그램(이부프로펜),M051259,이부프로펜,Ibuprofen,M01AE01,[],흰색의장방형필름코팅정제,장방형,하양,마크,BR4,3.0,Warnings & precautions,vLess-DILI-concern
198300370,투수필정(아세피필린){수출명:아시아필린정(아세피필린)}(수출용),M201110,아세피필린,Acepifylline,R03DA09,[],연녹색의원형정제(수출용:보라색의원형필름코팅정제),원형,연두,AJU분할선TPT,-,,No Match,vNo-Data
198300374,엠코발캡슐(메코발라민),M050436,메코발라민,Mecobalamin,B03BA05,[],상:적색|하:담홍색의경질캡슐제로서내용물은적색반점이있는흰색또는담홍색의과립또는가루,장방형,빨강,D-WD-WMCBMCB,-,,No Match,vNo-Data
198300393,크레인정50단위(칼리디노게나제),M082140,칼리디노게나제,Kallidinogenase,C04AF01,[],흰색의원형장용성필름코팅정,원형,하양,IH,K,,No Match,vNo-Data
198300470,태극답손정100밀리그램,M040069,답손,Dapsone,J04BA02,[],흰색의타원형정제,타원형,하양,TG100,-,3.0,Warnings & precautions,vLess-DILI-concern
198300476,티메틴정(트리메부틴말레산염)(수출명:OZIMETINETab.),M252787,트리메부틴말레산염,Trimebutine Maleate,,[],흰색원형정제,원형,하양,TIM분할선100,분할선,,No Match,vNo-Data
198300603,부광이소맥지속성캡슐(이소소르비드이질산염지속과립),M259305,이소소르비드이질산염지속과립,Isosorbide Dinitrate Sustained-Release Granules,C01DA08,[],미백색펠렛이들어있는상:군청색하:무색투명의캡슐제,장방형,남색,IS20,-,,No Match,vNo-Data
198300605,파자임-95밀리그램이중정,M223083,시메티콘,Pancreatin/Simethicone Powder/Simethicone,A09AA02,"[""판크레아틴"", ""시메티콘 산""]",적갈색의타원형필름코팅정,타원형,갈색,PΛ,-,,No Match,vNo-Data
